ARCHITEKT (M/W/D) HOCHBAU,"Wir suchen tatsächlich Sie:  Den Architekten mit Talent zum Entwurf und Querdenken – gerne auch als Einsteiger
Wir sind Teil einer regional führenden Unternehmensgruppe im Südwesten, die seit über 50 Jahren in den Bereichen Bau und Baudienstleistungen tätig ist – und dies mit nachweisbar besten Referenzen. Unser Unternehmensbereich plant und realisiert anspruchsvolle Projekte für werthaltige Immobilien und dies in lebendiger Partnerschaft mit Kommunen und Investoren. Unser Motto: Kreativität mit System – ohne Einbußen an Qualität und Komfort. Möglich wird dies durch ein erfahrenes Netz aus Projektentwickler und innovativen Hochbauunternehmen sowie durch ein Team aus Architekten und Bauingenieuren. Erfolg und Nachfrage geben uns recht. Und genau hier kommen Sie ins Spiel als künftiger Kollege und
Architekt (m/w/d) Hochbau
Ihre Aufgaben
Sie bewerten Grundstücke und prüfen deren Bebaubarkeit ggf. in Verbindung mit einer ersten Skizze
Sie wirken mit bei der Entwicklung von Ideen für die Nutzung von Flächen sowie zu Themen, die am Markt von diversen Nutzern (z. B. im Gesundheitswesen) gezielt nachgefragt werden
Sie erstellen den jeweils konkreten Planentwurf und optimieren ihn auf der Basis definierter Ziele
Sie diskutieren Ihre Ideen mit Planern, Betreibern und Handwerkern
Sie sind verantwortlich für die Ausführungsplanung oder begleiten Sie – je nach Projektgröße
Ihr Profil
Sie verfügen über ein abgeschlossenes Studium im Fachbereich Architektur (Bachelor, Master, Diplom)
Ihr zusätzliches Plus: Eine Ausbildung im baunahen Bereich z.B. als Schreiner oder Zimmermann
Sie sind Absolvent oder bringen 3 bis 4 Jahre Berufserfahrung mit
Sie treten sicher auf, können überzeugen, sich ausdrücken und durchsetzen – vor allem bei der Abstimmung und Beratung mit Investoren, Fachingenieuren und anderen Projektbeteiligten
Sie schaffen es, Ihre Ideen und Gestaltungskraft mit Pragmatismus und Arbeitseffizienz in Einklang zu bringen
Sie haben den Mut, Bau- und Planungsprozesse zu hinterfragen
Sie kennen sich in CAD sowie in Ausschreibungsprogrammen aus
 Unser Angebot
Ein kleines, leistungsstarkes Team und attraktive Projekte zum Hingucken und Vorzeigen. Ein nachweislich gutes Betriebsklima mit flachen Hierarchien und kurzen Entscheidungswegen. Die Position kann wahlweise an den Standorten Saarbrücken oder Trier ausgeübt werden. Haben wir Ihr Interesse geweckt? Dann senden Sie Ihre aussagefähi­gen Bewerbungsunterlagen unter Referenz 5814J an die von uns beauftragte Personalberatung. DR. KARIN JUNK oder JULIAN BALDES beraten Sie gerne. Absolute Diskretion sichern wir Ihnen zu.
Kontakt
Tel.:       +49 681 883 580
E-Mail:  info@pillong.de
Web:     www.pillong.de
Personalberatung Pillong, Ebert-Roßbach GmbH
Großblittersdorfer Straße 261
66119 Saarbrücken   
Online-Bewerbungsformular: https://per-sb.de/bewerben?id=313"
WETTBEWERB ERSATZNEUBAU SCHNECKENHAUS UND KITA ST. JOSEF IN MERZIG,"Perspektive EG: 1. Preis: arus GmbH Willi Latz, Püttlingen, HDK Dutt und Kist, Luca Kist, Saarbrücken
Vorheriges
Weiter"
"ARCHITEKTENWETTBEWERB „ZENTRUM FÜR BIOPHYSIK“ ENTSCHIEDEN, AUSSTELLUNG DER ARBEITEN","Für die Universität des Saarlandes wird auf dem Campus Saarbrücken ein neues Forschungsgebäude errichtet. Dieses dient als Zentrum zur Bündelung und Zusammenführung unterschiedlicher Forschergruppen aus der Experimentellen, der Theoretischen und der Biophysik.
 
„Das Büro NOVA Michael Beck Architekten GmbH aus München hat mit seiner Arbeit deutlich gezeigt was alles in der Architektur möglich ist, hierzu herzlichen Glückwunsch. Als Bauminister freue ich mich, dass wir mit dem Architekten einen weiteren Schritt zur Realisierung des Forschungsgebäudes für die Biophysik gemeistert haben. Somit sind die Vorrausetzungen für die weiteren Planungen eines zukunftsorientierten Gebäudes geschaffen“, so Bauminister Klaus Bouillon.
Im Oktober 2018 wurde hierzu ein europaweiter Architektenwettbewerb ausgeschrieben, zu dem das Saarland, vertreten durch die Staatskanzlei und durch das Ministerium für Inneres, Bauen und Sport, 16 ausgewählte Architekturbüros eingeladen hat. Weitere 34 Büros wurden durch ein Losverfahren zusätzlich ermittelt. Zur Bewertung im Preisgericht wurden letztlich 36 Beiträge eingereicht.
 
Mit dem Neubau entsteht für etwa 200 Wissenschaftler in 9 Arbeitsgruppen eine neue Arbeitsstätte auf dem Campus der Universität des Saarlandes. Der Neubau wird den Forschungsschwerpunkt „NanoBioMed – Leben und Materie“ der Universität nachhaltig stärken. Das Raumprogramm sieht ca. 3.900 m² Nutzfläche vor. Für die Gesamtbaukosten in Höhe von 37 Mio. € hat der Bund eine 50%-ige Mitfinanzierung zugesagt.
 
In einem zweitägigen Preisgericht, besetzt mit Architekten, Vertretern der Universität und der Landesregierung wurden die besten Arbeiten bewertet. In dem anonymen Verfahren beschloss die Jury unter dem Vorsitz des Stuttgarter Architekten Markus Hammes fünf Preise und vier Ankäufe zu vergeben. Gleichzeitig wurde empfohlen, das erstplatzierte Büro mit der weiteren Bearbeitung zu beauftragen.
Das Münchener Architekturbüro NOVA Michael Beck Architekten hat den Realisierungswettbewerb für den Neubau „Zentrum für Biophysik“ auf dem Campus der Universität des Saarlandes mit einem 1. Preis für sich entscheiden können.
 
Die weiteren Preise und Ankäufe verteilen sich folgendermaßen:
1. Preis: NOVA Michael Beck Architekten GmbH, München
2. Preis: Bodamer Faber Architekten BDA PartGmbB, Stuttgart
3. Preis: Schneider Sendelbach Architektengesellschaft mbH, Braunschweig
4. Preis: Brechensbauer Weinhart  & Partner architekten und stadtplaner mbB, München
5. Preis: me di um Architekten Roloff, Ruffing + Partner, Hamburg
Ankauf: Schuster Architekten GmbH, Düsseldorf
Ankauf: weinbrenner.single.arabzadeh. Architektenwerkgemeinschaft Freie Architekten BDA Part GmbH, Nürtingen
Ankauf: CBAG Beaumont | Gergen Architekten PartGmbG, Saarlouis
Ankauf: Herbst Kunkler Architekten GmbH, Berlin
 
Universitätspräsident Manfred Schmitt unterstreicht die große Bedeutung des Forschungsbaus für die zukünftige Entwicklung des lebenswissenschaftlichen Schwerpunktes der Universität des Saarlandes: „Im universitären Schwerpunkt der Nano-Bio-Med-Forschung wird im unmittelbaren Umfeld des interdisziplinären Sonderforschungsbereichs SFB 1027 ein neues, hochmodernes Forschungsgebäude entstehen. Der Architektenwettbewerb hat in der Vielfalt der präsentierten Umsetzungsmöglichkeiten fasziniert. Der nunmehr ausgewählte Entwurf wird eine großartige Erweiterung für den Campus Saarbrücken sowie für die Universität insgesamt sein.“
 
Die Preisverleihung findet am 06. Mai 2019 durch Bauminister Klaus Bouillon, um 11:00 Uhr im Sitzungssaal der Staatlichen Hochbaubehörde, Hardenbergstraße 6, 66119 Saarbrücken statt. In diesem Rahmen werden auch die prämierten Arbeiten vorgestellt.
Ausstellung: Alle Arbeiten sind von Montag 29.04.2019 bis Dienstag 30.04.209 sowie Donnerstag 02.05 bis Freitag 03.05.2019 in der Zeit von 9:00 Uhr bis 17:00 Uhr im Sitzungssaal der Staatlichen Hochbaubehörde, Hardenbergstraße 6, 66119 Saarbrücken ausgestellt.
Pressemitteilung Ministerium für Inneres Bauen und Sport, 12.04.2019"
DIPL.-ING. / MASTER STADTPLANUNG ODER ARCHITEKTUR MIT STUDIENSCHWERPUNKT STÄDTEBAU,"Kernplan ist innovativer Dienstleister für Ministerien, Kommunen und private Investoren. Wir beschäftigen uns mit strategischer Kommunal- und Regionalentwicklung, städtebaulichen Fragestellungen und Stadtplanung, Bauleitplanung, Projektmanagement und Kommunikation. Kernplan ist überwiegend in Südwestdeutschland tätig, der Bürostandort ist 66557 Illingen.

Zur Verstärkung unseres Teams suchen wir zum nächstmöglichen Zeitpunkt als Bereichsleiter/in und als Projektbearbeiter/in für die
• Erarbeitung von aussagekräftigen städtebaulichen Entwürfen - auch Wettbewerbe
• Entwicklung informeller städtebaulicher Planungen sowie innovativer Projektideen
• Vorbereitung und Durchführung von städtebaulichen Untersuchungen
• Mitwirkung bei der Steuerung von Kommunalentwicklungsprozessen, von Einzelmaßnahmen und Projekten der Stadtentwicklung

eine/n Dipl.-Ing. / Master Stadtplanung oder Architektur mit Studienschwerpunkt Städtebau

Wir erwarten:
• Kreativität und stark ausgeprägtes Verständnis im städtebaulichen Entwurf (per Hand, CAD)
• professionelle Umsetzung der Entwürfe und Plangestaltung mit CAD, Visualisierungsprogrammen, Adobe Creative Cloud (Photoshop,...), 3D-Kenntnisse
• hohes architektonisch-gestalterisches Verständnis und städtebauliches Beurteilungsvermögen
• mind. 3 Jahre Berufserfahrung mit deutlich erkennbarem Schwerpunkt Stadtplanung
• Führerschein Klasse B
Die Anstellung ist unbefristet, die Vergütung erfolgt nach Qualifikation und Erfahrung.
Informieren Sie sich unter www.kernplan.de über uns und senden Sie uns Ihre Bewerbung mit Bild, Lebenslauf, Zeugnissen und aussagefähigen Arbeitsproben (Referenzprojekten) mit Gehaltsvorstellung und nächstmöglichem Eintrittstermin bis spätestens 20.07.2019 an: s.end@kernplan.de (ausschließlich digital).

Kernplan GmbH
Kirchenstraße 12
66557 Illingen
Dipl.-Ing. Sarah End
Geschäftsführende Gesellschafterin
06825-4041077"
FECHINGER TALBRÜCKE: AUSSTELLUNG DER WETTBEWERBSERGEBNISSE,"Mittwoch, 24. April 2019 - 15:00 bis Donnerstag, 16. Mai 2019 - 17:00"
title,content
ÖFFENTLICHKEITS- U. BEHÖRDENBETEILIGUNG WÄHREND DER CORONA-PANDEMIE,"Hinweise des Ministeriums für Inneres, Bauen und Sport zur Beteiligung der Öffentlichkeit nach § 3 Absatz 2 BauGB und zur Beteiligung von Behörden nach § 4 Absatz 2 BauGB während der Corona-Pandemie

Die im Zuge der aktuellen Lage im Hinblick auf die Corona-Pandemie ergriffenen weitreichenden Maßnahmen zur Kontaktreduzierung machen es erforderlich, auf  Problemstellungen im Rahmen der Beteiligung in Bauleitplanverfahren hinzuweisen. Sie finden das 
1. Beteiligung der Öffentlichkeit nach§ 3 Absatz 2 BauGB
Gemäß § 3 Absatz 2 BauGB sind
„die Entwürfe der Bauleitpläne(..) für die Dauer eines Monats, mindestens jedoch für die Dauer von 30 Tagen, oder bei Vorliegen eines wichtigen Grundes für die Dauer einer an-gemessenen längeren Frist öffentlich auszulegen. Ort und Dauer der Auslegung(..) sind mindestens eine Woche vorher ortsüblich bekannt zu machen,· dabei ist darauf hinzuweisen, dass Stellungnahmen während der Auslegungsfrist abgegeben werden können und dass nicht fristgerecht abgegebene Stellungnahmen bei der Beschlussfassung über den Zu der Frage, wie sich die Schließung von Rathäusern auf die Auslegung von Bauleitplänen nach§ 3 Absatz 2 BauGB auswirkt, teile ich Ihnen Folgendes mit:
Die öffentliche Auslegung eines Bauleitplans im Sinne des § 3 Absatz 2 BauGB hat zum Ziel, der Öffentlichkeit die Möglichkeit zu geben, den Entwurf eines Bauleitplans bei der Gemeinde vor Ort einsehen und ggf. eine Stellungnahme dazu abgeben zu können. Ein Verweis auf die ausschließliche elektronische Zugänglichkeit der Unterlagen z.B. über die kommunale Homepage ist nicht ausreichend, da nach geltendem Recht die Nutzung der elektronischen Informationstechnologie für die Öffentlichkeitsbeteiligung nur ergänzend in Betracht kommt, um zu gewährleisten, dass auch Menschen ohne elektronischen Zu-gang die Möglichkeit zur Einsichtnahme haben.
Da es sich bei einem Verstoß gegen die Bestimmungen des § 3 Absatz 2 BauGB um gemäß § 214 BauGB in der Regel beachtliche Fehler handelt, die zur Unwirksamkeit des Bauleit-plans führen, wird empfohlen, bislang noch nicht durchgeführte Offenlagen von Bauleit-plänen aufzuschieben, bis die Rathäuser für den Publikumsverkehr wieder regulär geöffnet sind.
In laufenden Bauleitplanverfahren, bei denen die Offenlage durch die Schließung der Rat-häuser unterbrochen wurde, sollte die Offenlage nach der Wiedereröffnung fortgesetzt oder aber aus hiesiger Sicht noch rechtssicherer fristgerecht wiederholt werden und diese Verlängerung bzw. Wiederholung nach den Bestimmungen des § 3 Absatz 2 BauGB vorab ortsüblich bekannt gemacht werden.
Eine Weiterführung laufender Offenlagen mit deutlich reduzierten Öffnungszeiten der Rathäuser ist nach hiesigem Dafürhalten nicht ausreichend, um den Anforderungen des § 3 Absatz 2 BauGB gerecht zu werden, da die Rechtsprechung eine „angemessene, sich am Zweck der Auslegung orientierende Zeit"" verlangt. Eine Auslegung nur für wenige Stunden pro Woche ist hier nicht ausreichend.
2. Beteiligung der Behörden nach § 4 Absatz 2 BauGB
§ 4 Absatz 2 BauGB bestimmt, dass die Gemeinde die Stellungnahmen der Behörden und sonstigen Träger öffentlicher Belange, deren Aufgabenbereich durch die Planung berührt werden kann, zum Planentwurf und der Begründung einholt. Diese haben ihre Stellung-nahmen innerhalb eines Monats abzugeben, wobei die Frist zur Abgabe von Stellungnahmen 30 Tage nicht unterschreiten darf; die Gemeinde soll diese Frist bei Vorliegen eines wichtigen Grundes angemessen verlängern.
Wenn die Offenlage nach§ 3 Absatz 2 BauGB verlängert oder wiederholt werden muss, hat dies keine Auswirkungen auf die Beteiligung nach § 4 Absatz 2 BauGB, da § 4a Absatz 2 BauGB lediglich bestimmt, dass die Offenlage nach § 3 Abs. 2 BauGB parallel zu§ 4 Abs. 2 BauGB erfolgen kann; eine Pflicht, dies so zu handhaben, ergibt sich hieraus nicht.
Im Hinblick auf mögliche Betriebseinschränkungen innerhalb der Behörden aufgrund der Corona-Pandemie sollte die nach § 4 Abs. 2 BauGB vorgegebene Monatsfrist auf Bitte der Behörden angemessen verlängert werden, da dies aus hiesiger Sicht einen wichtigen Grund im Sinne des § 4 Abs. 2 Satz 2 BauGB darstellt.
Bei Verlängerung oder Wiederholung der Offenlage sollen die nach § 4 Abs. 2 BauGB Beteiligten gemäß § 3 Abs. 2 Satz 3 BauGB von der Offenlage benachrichtigt werden.
 "
NEUJAHRSANSPRACHE DES PRÄSIDENTEN DER AKS,"PRESSEMITTEILUNG
Saarbrücken, 20.01.2020

Neujahrsempfang der Architektenkammer des Saarlandes (AKS)

Die AKS hatte am 20.01. zum traditionellen Neujahrsempfang geladen. Wie im Vorjahr bot das VHS-Zentrum in Saarbrücken die Kulisse.
Kammerpräsident Alexander Schwehm freute sich, ca. 150 Gäste aus Reihen der Kammermitglieder, Politik und Verwaltung begrüßen zu dürfen. Besonders freute er sich darüber, bereits zum dritten Mal in Folge Bauminister Bouillon als Vertreter der Landesregierung und Redner willkommen zu heißen.
In seiner Neujahrsansprache widmete sich Schwehm zahlreichen aktuellen Themen, die das Land bewegen: er spannte einen Bogen von der demographischen Entwicklung im Saarland, der aktuellen Situation am Arbeitsmarkt und den baulichen Zustand von Schulen hin zu neuen Wohnmodellen und Formen, dem nötigen Strukturwandel zur Dienstleistungsindustrie sowie dem Stadt – Land – Gefälle.
„Die Ortszentren müssen gestärkt werden“ plädierte Schwehm eindrücklich. Als Instrumente der Ortskernentwicklung nannte er beispielsweise Nachverdichtung, Aufstockungen, Anbauten, Umnutzungen, Baulückenschließungen. „Zusammengefasst: das Bauen im Bestand. Die Königsdisziplin von uns saarländischen Architekten“ so Schwehm weiter. Er wandte sich an den Bauminister und wiederholte seine Anregung, Wohnungsbauförderung und Städtebauförderung gemeinsam zu denken.
Neue Arten des Wohnens und Arbeitens, Ausbau an Infrastruktur, Mobilitätskonzepten und Digitalisierung waren die weiteren Stichworte. Unweigerlich stellte sich in diesem Kontext die Frage, wann endlich der neue Landesentwicklungsplan vorliegt.
Die Herausforderungen im Land, aber auch gerade im Baubereich sind zahlreich, dies wurde an der Rede Schwehms mehr als deutlich. „Auch die unsägliche Überflutung mit Bauvorschriften und Baugesetzen muss auf ein notwendiges Maß reduziert werden. Wer denkt, dass die ständige Erhöhung der Bauvorschriften die Grundvoraussetzung ist, die Welt idiotensicher zu gestalten, ist auf dem Holzweg. […] Deshalb ist es dringend erforderlich, dass ministerienübergreifend besser zusammengearbeitet wird. Prozesse müssen gesteuert werden.“, so Schwehm weiter. Umso verständlicher ist es, dass er am Ende seiner Rede nochmals die Forderung nach einem eigenständigen Bauministerium stellt, um „den Dialog noch fruchtbarer und konstruktiver zu machen“.
Hieran knüpfte Minister Bouillon nahtlos an: es gibt Nachholbedarf im Land was die technische Ausrüstung angeht, aber erst recht im Personalbereich. Trotz erheblichem Personalmangel arbeitet man auf Hochtouren, „auf die Dauer so auch sicherlich nur schwer machbar“ wagte Minister Bouillon den Ausblick. Vor allem im Hinblick auf die zahlreichen anstehenden Probleme, Aufgabenbereiche und Herausforderungen. Zur Verfahrensbeschleunigung wurden bereits Dinge in die Wege geleitet, wie die Aufhebung des sogenannten Zustimmungserlasses, um erhebliche Bearbeitungszeit zu sparen. Im Hinblick auf den digitalen Bauantrag soll in Kürze die rechtliche Grundlage geschaffen werden.
Im ländlichen Raum sieht der Minister Handlungsbedarf und brachte gute Nachrichten mit: der Landesentwicklungsplan (LEP) befindet sich nunmehr in Abstimmung mit dem Umweltministerium, um einen zusammengeführten Entwurf aus LEP Siedlung und LEP Umwelt vorlegen zu können. Oberstes Ziel ist die Verdichtung der innerörtlichen Gebiete, aber dennoch unter Abkehr vom Baulücken-Prinzip.
Für den sozialen Wohnungsbaus spricht der Minister gar von einer Revolution: der Mietwohnungsbau soll wieder attraktiv werden und gleichzeitig der ländliche Raum gestärkt werden. Hierzu wurden Fördersätze erheblich angehoben und eine Sonderprogramm „Zuhause für junge Familien“ geschaffen, zur Unterstützung von Familien beim Kauf und der Modernisierung von leerstehenden Eigenheimen in Innerortslagen.
Durch den Bau des neuen CISPA/Helmholtz-Zentrums stärke man den Wissenschaftsstandort im Saarland, so der Minister weiter. Weitere Bauinvestitionen im Land und an den Universitätsstandorten Saarbrücken und Homburg leiden unter dem erheblichen Personalmangel. Dennoch spiel das Land als öffentlicher Auftraggeber eine sehr große Rolle, was sich auch an dem Auftragsvolumen für die freien Büros, Ingenieure, Architekten und Facharchitekten zeigt.
An den Reden von Minister Bouillon und Kammerpräsident Schwehm wurde deutlich: es gibt viel zu tun, die Herausforderungen sind vielfältig und nicht einfach zu bewältigen. Dennoch blicken beide voller Tatendrang in die Zukunft und möchten den Wandel im Land gemeinsam gestalten.
Das anschließende Get-together nutzten alle Teilnehmer zum regen Austausch.
Neujahrsansprache zum Download:
Die komplette Neujahrsansprache des Präsidenten ist beigefügt.
Medienkontakt:
Architektenkammer des Saarlandes
Christina Danner
Tel.: 0681 95441-0
E-Mail: dammer@aksaarland.de

 "
"ARCHITEKTURBÜRO KLEMANN, BLIESKASTEL","Zur Verstärkung unseres Teams suchen wir eine(n) engagierte(n) Dipl.-Ing./ B.A./ M.A. m/ w/ d
für Entwurf/ Planung/ Ausschreibung und/ oder Bauleitung.
Wir bieten Ihnen ein abwechslungsreiches Aufgabengebiet, interessante Projekte in den Bereichen
Neubau und bauen im Bestand, eine unbefristete Festanstellung, flexible Arbeitszeiten in Voll- oder Teilzeit,
eine leistungsgerechte Vergütung und unterstützen gerne Ihre beruflichen Entwicklungsmöglichkeiten.
Wir freuen uns auf Ihre Bewerbung mit kurzer Vita und Portfolio an info@klemann-architekt.de"
"WERDEN SIE TEIL UNSERES TEAMS ALS ARCHITEKT MIT DEM THEMENSCHWERPUNKT DER LEISTUNGSPHASEN ENTWURF, BAUANTRAGSPLANUNG UND WERKPLANUNG (M|W|D)","Für die Entwurfs- und Ausführungsplanung komplexer Um- und Neubauprojekte suchen wir Verstärkung im Bereich Architektur mit mehrjähriger Berufserfahrung und sehr guten CAD-Kenntnissen (idealerweise in Vectorworks). Sie arbeiten selbstorganisiert und strukturiert mit gestalterischer Sicherheit und hoher Motivation auch im Team zusammen. Sie haben Spaß an Gestaltung und Grafik und sind geübt im Umgang mit einschlägiger Bildbearbeitungs- und Layout-Software. Sie besitzen eine gute Ausdrucksweise in deutschem Wort und Schrift.
Wir bieten Ihnen spannende Aufgaben und eine abwechslungsreiche Tätigkeit in einem modernen Arbeitsumfeld mit sehr kollegialer Arbeitsatmosphäre, eine angemessene Bezahlung und gute Entwicklungsmöglichkeiten.
Ihre Bewerbung richten Sie bitte ausschließlich per E-Mail an: w.latz@arus.info
 arus gmbh
In den Siefen 49
66346 Püttlingen

www.arus.info
Telefon: 06806-3097-0
   "
title,content
title,content
ÖFFENTLICHKEITS- U. BEHÖRDENBETEILIGUNG WÄHREND DER CORONA-PANDEMIE,"Hinweise des Ministeriums für Inneres, Bauen und Sport zur Beteiligung der Öffentlichkeit nach § 3 Absatz 2 BauGB und zur Beteiligung von Behörden nach § 4 Absatz 2 BauGB während der Corona-Pandemie

Die im Zuge der aktuellen Lage im Hinblick auf die Corona-Pandemie ergriffenen weitreichenden Maßnahmen zur Kontaktreduzierung machen es erforderlich, auf  Problemstellungen im Rahmen der Beteiligung in Bauleitplanverfahren hinzuweisen. Sie finden das 
1. Beteiligung der Öffentlichkeit nach§ 3 Absatz 2 BauGB
Gemäß § 3 Absatz 2 BauGB sind
„die Entwürfe der Bauleitpläne(..) für die Dauer eines Monats, mindestens jedoch für die Dauer von 30 Tagen, oder bei Vorliegen eines wichtigen Grundes für die Dauer einer an-gemessenen längeren Frist öffentlich auszulegen. Ort und Dauer der Auslegung(..) sind mindestens eine Woche vorher ortsüblich bekannt zu machen,· dabei ist darauf hinzuweisen, dass Stellungnahmen während der Auslegungsfrist abgegeben werden können und dass nicht fristgerecht abgegebene Stellungnahmen bei der Beschlussfassung über den Zu der Frage, wie sich die Schließung von Rathäusern auf die Auslegung von Bauleitplänen nach§ 3 Absatz 2 BauGB auswirkt, teile ich Ihnen Folgendes mit:
Die öffentliche Auslegung eines Bauleitplans im Sinne des § 3 Absatz 2 BauGB hat zum Ziel, der Öffentlichkeit die Möglichkeit zu geben, den Entwurf eines Bauleitplans bei der Gemeinde vor Ort einsehen und ggf. eine Stellungnahme dazu abgeben zu können. Ein Verweis auf die ausschließliche elektronische Zugänglichkeit der Unterlagen z.B. über die kommunale Homepage ist nicht ausreichend, da nach geltendem Recht die Nutzung der elektronischen Informationstechnologie für die Öffentlichkeitsbeteiligung nur ergänzend in Betracht kommt, um zu gewährleisten, dass auch Menschen ohne elektronischen Zu-gang die Möglichkeit zur Einsichtnahme haben.
Da es sich bei einem Verstoß gegen die Bestimmungen des § 3 Absatz 2 BauGB um gemäß § 214 BauGB in der Regel beachtliche Fehler handelt, die zur Unwirksamkeit des Bauleit-plans führen, wird empfohlen, bislang noch nicht durchgeführte Offenlagen von Bauleit-plänen aufzuschieben, bis die Rathäuser für den Publikumsverkehr wieder regulär geöffnet sind.
In laufenden Bauleitplanverfahren, bei denen die Offenlage durch die Schließung der Rat-häuser unterbrochen wurde, sollte die Offenlage nach der Wiedereröffnung fortgesetzt oder aber aus hiesiger Sicht noch rechtssicherer fristgerecht wiederholt werden und diese Verlängerung bzw. Wiederholung nach den Bestimmungen des § 3 Absatz 2 BauGB vorab ortsüblich bekannt gemacht werden.
Eine Weiterführung laufender Offenlagen mit deutlich reduzierten Öffnungszeiten der Rathäuser ist nach hiesigem Dafürhalten nicht ausreichend, um den Anforderungen des § 3 Absatz 2 BauGB gerecht zu werden, da die Rechtsprechung eine „angemessene, sich am Zweck der Auslegung orientierende Zeit"" verlangt. Eine Auslegung nur für wenige Stunden pro Woche ist hier nicht ausreichend.
2. Beteiligung der Behörden nach § 4 Absatz 2 BauGB
§ 4 Absatz 2 BauGB bestimmt, dass die Gemeinde die Stellungnahmen der Behörden und sonstigen Träger öffentlicher Belange, deren Aufgabenbereich durch die Planung berührt werden kann, zum Planentwurf und der Begründung einholt. Diese haben ihre Stellung-nahmen innerhalb eines Monats abzugeben, wobei die Frist zur Abgabe von Stellungnahmen 30 Tage nicht unterschreiten darf; die Gemeinde soll diese Frist bei Vorliegen eines wichtigen Grundes angemessen verlängern.
Wenn die Offenlage nach§ 3 Absatz 2 BauGB verlängert oder wiederholt werden muss, hat dies keine Auswirkungen auf die Beteiligung nach § 4 Absatz 2 BauGB, da § 4a Absatz 2 BauGB lediglich bestimmt, dass die Offenlage nach § 3 Abs. 2 BauGB parallel zu§ 4 Abs. 2 BauGB erfolgen kann; eine Pflicht, dies so zu handhaben, ergibt sich hieraus nicht.
Im Hinblick auf mögliche Betriebseinschränkungen innerhalb der Behörden aufgrund der Corona-Pandemie sollte die nach § 4 Abs. 2 BauGB vorgegebene Monatsfrist auf Bitte der Behörden angemessen verlängert werden, da dies aus hiesiger Sicht einen wichtigen Grund im Sinne des § 4 Abs. 2 Satz 2 BauGB darstellt.
Bei Verlängerung oder Wiederholung der Offenlage sollen die nach § 4 Abs. 2 BauGB Beteiligten gemäß § 3 Abs. 2 Satz 3 BauGB von der Offenlage benachrichtigt werden.
 "
